OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
02151500,CENTRAL SUSQUEHANNA LPN CAREER CENTER,PA,178378818,Public,8,10,53893,20,53893,
02151900,KEISER UNIVERSITY,FL,333093700,Private-Nonprofit,1475,1878,13138565,3552,13138565,
02153100,PAUL MITCHELL THE SCHOOL - MURFREESBORO,TN,371293382,Proprietary,18,18,129562,35,129562,
02153600,BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING,NY,139051699,Public,3,3,19232,6,19232,
02154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,NJ,080811139,Proprietary,14,14,355238,30,355238,
02154400,BEAU MONDE COLLEGE OF HAIR DESIGN,OR,972321315,Proprietary,9,9,88252,17,88252,
02155300,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,CA,900173830,Private-Nonprofit,2,2,33715,7,33715,
02156200,TECHNICAL COLLEGE OF THE ROCKIES,CO,814168705,Public,0,0,0,0,0,
02156300,MARGATE SCHOOL OF BEAUTY,FL,330635721,Proprietary,2,2,17300,2,8650,
02156800,UNIVERSITY OF OTAGO,,9016,Foreign-Public,1,1,23836,2,23836,
02157100,CONCORDE CAREER COLLEGE,TN,381370132,Proprietary,135,161,1113222,361,1113222,
02157900,ROCHESTER GENERAL-ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSING,NY,146213007,Private-Nonprofit,4,4,55971,7,55971,
02158200,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,NY,128391053,Public,0,0,0,0,0,
02158300,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,170441675,Public,3,3,20151,4,20151,
02158400,HARRISON COLLEGE,IN,462042611,Proprietary,218,283,1711223,682,1702589,
02158500,OHIO BUSINESS COLLEGE,OH,440350701,Proprietary,27,28,121499,73,121499,
02158600,MR. BELA'S SCHOOL OF COSMETOLOGY,MI,480911192,Proprietary,3,3,12955,6,12955,
02158800,DON ROBERTS BEAUTY SCHOOL,IN,463854597,Proprietary,1,1,4592,2,4592,
02159600,BAPTIST COLLEGE OF FLORIDA (THE),FL,324403306,Private-Nonprofit,11,17,73412,19,73412,
02159700,NEW HOPE CHRISTIAN COLLEGE,OR,974051194,Private-Nonprofit,11,12,134209,23,134209,
02159800,"COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS",MN,557461734,Proprietary,0,0,0,0,0,
02160100,GENEVA GENERAL HOSPITAL,NY,144561651,Private-Nonprofit,1,2,3020,2,3020,
02160300,SANFORD-BROWN COLLEGE,IL,606063433,Proprietary,24,33,271613,84,271613,
02160900,PCI ACADEMY,IA,500106062,Proprietary,22,29,143102,60,143102,
02161400,NORTHEASTERN HOSPITAL SCHOOL OF NURSING,PA,191344497,Private-Nonprofit,0,0,0,0,0,
02161800,MUSICIANS INSTITUTE,CA,900286157,Proprietary,228,282,5219236,635,5219236,
02162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",,08034,Foreign-Private,0,0,0,0,0,
02163300,UNIVERSIDAD CENTRAL DEL CARIBE,PR,009606032,Private-Nonprofit,0,0,0,0,0,
02163400,NEW YORK CAREER INSTITUTE,NY,100072801,Proprietary,13,13,77635,39,74569,
02163500,NEW ENGLAND SCHOOL OF PHOTOGRAPHY,MA,024535201,Proprietary,12,12,247589,33,247589,
02163600,WILLIAM JAMES COLLEGE,MA,024593211,Private-Nonprofit,0,0,0,0,0,
02164300,DON ROBERTS SCHOOL OF HAIR DESIGN,IN,463759999,Proprietary,0,0,0,0,0,
02165100,EDP UNIVERSITY OF PUERTO RICO,PR,009192303,Private-Nonprofit,2,2,22250,3,22250,
02165200,SALON PROFESSIONAL ACADEMY (THE),CO,815015309,Proprietary,6,6,21484,12,21484,
02165900,CHILLICOTHE BEAUTY ACADEMY,MO,646012612,Proprietary,1,1,18000,2,18000,
02166000,CENTER FOR ADVANCED STUDIES ON PUERTO RICO & THE CARIBBEAN,PR,009013970,Private-Nonprofit,0,0,0,0,0,
02166100,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,700431249,Public,0,0,0,0,0,
02166200,ITI TECHNICAL COLLEGE,LA,708175927,Proprietary,102,116,462732,298,462732,
02166400,INSTITUTO DE BANCA Y COMERCIO,PR,009171102,Proprietary,4,4,28495,8,28495,
02167000,PRAIRIE BIBLE INSTITUTE,,T0M   2N0,Foreign-Private,0,0,0,0,0,
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,,CB2   1RH,Foreign-Public,0,0,0,0,0,
02167800,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,932916354,Proprietary,0,0,0,0,0,
02168600,EAST-WEST UNIVERSITY,IL,606052185,Private-Nonprofit,23,28,219532,70,219532,
02168900,KANSAS CHRISTIAN COLLEGE,KS,662041975,Private-Nonprofit,0,0,0,0,0,
02169100,DAVIS COLLEGE,NY,137902712,Private-Nonprofit,12,12,74230,25,74230,
02169600,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER,PA,168309702,Public,2,2,10250,2,10250,
02169900,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,MA,017521288,Public,1,1,10500,2,10500,
02170000,SWEDISH INSTITUTE,NY,100016700,Proprietary,41,50,367915,109,367915,
02170200,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,NY,122052111,Public,7,7,64738,28,64738,
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,Private-Nonprofit,0,0,0,0,0,
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,852820000,Proprietary,0,0,0,0,0,
02171900,AILEY SCHOOL (THE),NY,100194402,Private-Nonprofit,11,11,187294,22,187294,
02172100,HAMILTON - FULTON - MONTGOMERY BOCES,NY,120950665,Public,0,0,0,0,0,
02172700,CONCORDE CAREER INSTITUTE,FL,336074165,Proprietary,71,77,491840,159,491840,
02172800,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,NY,126016599,Public,1,1,2238,1,2238,
02173200,EMPIRE BEAUTY SCHOOL,NY,100013010,Proprietary,244,295,1213855,540,1213855,
02173900,ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING,NY,124660000,Public,5,5,25094,8,25094,
02174400,TRIANGLE TECH,PA,158409544,Proprietary,85,106,948240,209,948240,
02174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS PAUL MITCHELL PARTNER SCHO,NH,031100000,Proprietary,23,24,171848,46,171848,
02175800,CENTRA COLLEGE OF NURSING,VA,245011109,Private-Nonprofit,3,3,16406,5,16406,
02176000,CHERYL FELL'S SCHOOL OF BUSINESS,NY,143041505,Proprietary,0,0,0,0,0,
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816948,Public,0,0,0,0,0,
02177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,,CB2   1ST,Foreign-Public,1,1,59889,3,59889,
02178200,CHARLESTON SCHOOL OF BEAUTY CULTURE,WV,253012206,Proprietary,0,0,0,0,0,
02178500,EAGLE GATE COLLEGE,UT,841235798,Proprietary,4,9,36527,24,36527,
02178900,JOLIE HEALTH AND BEAUTY ACADEMY,PA,182021465,Proprietary,37,38,183326,71,183326,
02179400,EASTERN SUFFOLK BOCES,NY,117170000,Public,12,14,47728,28,47728,
02179600,EMPIRE BEAUTY SCHOOLS,NH,038781592,Proprietary,18,23,117391,46,117391,
02179900,ARGOSY UNIVERSITY,CA,928684844,Proprietary,1476,1949,19333874,4946,19333874,
02180100,ROSS MEDICAL EDUCATION CENTER,MI,480712565,Proprietary,12,12,48111,23,48111,
02180200,METRO BUSINESS COLLEGE,MO,637013846,Proprietary,6,8,24809,17,24809,
02180500,MIDDLESEX UNIVERSITY,,NW4 4BT,Foreign-Public,9,9,273800,21,273800,
02181600,ROB ROY ACADEMY,MA,016092038,Proprietary,20,20,106417,45,106417,
02182200,NEW SCHOOL CENTER FOR MEDIA,NY,122051607,Proprietary,14,14,122035,29,122035,
02182900,CAMBRIDGE COLLEGE,MA,021291647,Private-Nonprofit,0,0,0,0,0,
02183000,ORLEANS TECHNICAL COLLEGE,PA,191141014,Private-Nonprofit,23,24,163944,48,163944,
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,,OX2   6PW,Foreign-Public,0,0,0,0,0,
02183600,CAPRI INSTITUTE OF HAIR DESIGN,NJ,070331042,Proprietary,3,3,12391,6,12391,
02184200,PAROBA COLLEGE OF COSMETOLOGY,WA,982043210,Proprietary,5,5,24273,10,24273,
02184400,JENKS BEAUTY COLLEGE,OK,740373750,Proprietary,0,0,0,0,0,
02185800,MOLER BARBER COLLEGE,CA,946095719,Proprietary,0,0,0,0,0,
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,,CB3   0AG,Foreign-Public,1,1,45000,3,45000,
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,,CB2 3AP,Foreign-Public,0,0,0,0,0,
02187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,OH,440479487,Public,2,2,8550,4,8550,
02188100,NORTHLAND CAREER CENTER,MO,640798333,Public,0,0,0,0,0,
02188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,373203330,Private-Nonprofit,0,0,0,0,0,
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,Proprietary,5,5,25700,18,25700,
02188900,HOBE SOUND BIBLE COLLEGE,FL,334557734,Private-Nonprofit,0,0,0,0,0,
02189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,OH,437014600,Public,19,19,84571,54,84571,
02189100,CEM COLLEGE,PR,009261931,Proprietary,0,0,0,0,0,
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197110000,Proprietary,10,10,50739,20,50739,
02190700,FORTIS COLLEGE,OH,454596120,Proprietary,63,72,406931,179,406931,
02192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS,OH,450112299,Public,7,7,27216,14,27216,
02192200,THOMAS EDISON STATE UNIVERSITY,NJ,086081176,Public,7,7,41546,15,41546,
02192400,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,625212041,Proprietary,7,9,26653,18,26653,
02192800,WALNUT HILL COLLEGE,PA,191043596,Proprietary,90,136,1969154,379,1969154,
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",,BS16 1QY,Foreign-Public,1,1,33500,2,33500,
02195100,UNIVERSITY OF WESTMINSTER,,W1R 8AL,Foreign-Public,8,8,267900,16,267900,
02195800,LICEO DE ARTE Y TECNOLOGIA,PR,009183429,Proprietary,0,0,0,0,0,
02196300,COLLINS CAREER TECHNICAL CENTER,OH,456197962,Public,4,4,31250,7,31250,
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,,EC2Y  8DT,Foreign-Public,1,1,48000,3,48000,
02197500,BATON ROUGE SCHOOL OF COMPUTERS,LA,708098188,Proprietary,2,3,30000,6,30000,
02197900,NORTH BENNET STREET SCHOOL,MA,021090000,Private-Nonprofit,9,9,206858,17,206858,
02198900,MICHIGAN SCHOOL OF PROFESSIONAL PSYCHOLOGY,MI,483344512,Private-Nonprofit,0,0,0,0,0,
02199300,ORLEANS NIAGARA BOCES,NY,141329466,Public,1,1,6000,2,6000,
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,Private-Nonprofit,0,0,0,0,0,
02199900,AMERICAN INDIAN COLLEGE,AZ,850212199,Private-Nonprofit,2,2,13771,4,13771,
02200100,"GUTI, THE PREMIER BEAUTY AND WELLNESS ACADEMY",FL,342103121,Proprietary,0,0,0,0,0,
02201100,COLUMBIA BIBLE COLLEGE,,V2T   2Z8,Foreign-Private,0,0,0,0,0,
02201800,BRIGHTWOOD COLLEGE,IN,463243347,Proprietary,82,87,527258,230,527258,
02201900,PHAGANS' SCHOOL OF HAIR DESIGN,OR,972321926,Proprietary,5,5,48585,11,48585,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,WA,986323027,Proprietary,4,7,32052,13,32052,
02202300,PITTSBURGH CAREER INSTITUTE,PA,152191907,Proprietary,40,52,405682,172,405682,
02202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,717303349,Proprietary,1,1,1600,2,1600,
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,060712036,Proprietary,76,76,277912,144,277912,
02202700,OZARK CHRISTIAN COLLEGE,MO,648014804,Private-Nonprofit,19,22,131280,36,131280,
02203300,GENE JUAREZ BEAUTY SCHOOLS,WA,980435427,Proprietary,21,22,150993,44,150993,
02203400,NEVADA REGIONAL TECHNICAL CENTER,MO,647721298,Public,0,0,0,0,0,
02203900,ERIE INSTITUTE OF TECHNOLOGY,PA,165651002,Proprietary,31,39,192892,88,192892,
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,374156906,Proprietary,16,20,111748,59,111748,
02205000,COLLEGE OF WILMINGTON,NC,284030000,Proprietary,8,9,47251,18,47251,
02206000,HUNTER BUSINESS SCHOOL,NY,117561331,Proprietary,146,150,824252,287,824252,
02206200,BEAUTY INSTITUTE (THE),PA,190024527,Proprietary,79,101,520351,195,517150,
02206300,BEAUTY INSTITUTE (THE),PA,183601720,Proprietary,11,17,85260,32,85260,
02207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S COLLEGE,,CB2   3BU,Foreign-Public,0,0,0,0,0,
02207400,CHINESE UNIVERSITY OF HONG KONG (THE),,,Foreign-Public,1,1,5680,2,5680,
02209200,TAYLORTOWN SCHOOL OF BEAUTY,MI,481801866,Proprietary,11,13,42866,23,42866,
02209500,UNIVERSITEIT UTRECHT,,3584 CS,Foreign-Public,1,1,15000,2,15000,
02210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,,WC1E 7HT,Foreign-Public,0,0,0,0,0,
02211000,SALON SUCCESS ACADEMY,CA,925064018,Proprietary,5,6,17620,16,17620,
02211600,PAUL MITCHELL THE SCHOOL PORTSMOUTH,NH,038014084,Proprietary,8,8,64557,21,64557,
02211900,CHEEKS INTERNATIONAL ACADEMY OF BEAUTY CULTURE,WY,820014413,Proprietary,2,2,7484,5,7484,
02212300,UNIVERSITY OF CAMBRIDGE - ROBINSON COLLEGE,,CB3   9AN,Foreign-Public,0,0,0,0,0,
02212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,PA,176023222,Proprietary,0,0,0,0,0,
02214100,RESURRECTION UNIVERSITY,IL,606221711,Private-Nonprofit,43,51,974217,93,974217,
02215100,HALLMARK INSTITUTE OF PHOTOGRAPHY,MA,013761604,Proprietary,32,45,1227702,88,1227257,
02216400,TYNDALE UNIVERSITY COLLEGE & SEMINARY,,M2M 4B3,Foreign-Private,0,0,0,0,0,
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,Proprietary,977,1052,5504797,1920,5504797,
02217200,PORTFOLIO CENTER,GA,303091268,Proprietary,2,2,21834,3,21834,
02218000,CARRINGTON COLLEGE,ID,837040000,Proprietary,98,112,879721,442,879721,
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,782211038,Proprietary,0,0,0,0,0,
02218700,FLORIDA TECHNICAL COLLEGE,FL,328262707,Proprietary,137,150,704163,329,704163,
02218800,BROOKLINE COLLEGE,AZ,850215815,Proprietary,163,192,1237088,377,1237081,
02219200,UNIVERSITY OF SASKATCHEWAN,,S7N 5A2,Foreign-Public,4,4,38367,10,38367,
02219500,MILDRED ELLEY,NY,122061513,Proprietary,76,103,387979,175,387979,
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,Proprietary,1,1,789,1,789,
02220200,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,941035134,Proprietary,43,62,451474,118,451474,
02220400,CATHERINE HINDS INSTITUTE OF ESTHETICS,MA,018016815,Proprietary,4,4,24205,8,24205,
02220500,GOD'S BIBLE SCHOOL AND COLLEGE,OH,452026899,Private-Nonprofit,0,0,0,0,0,
02220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,430553399,Public,0,0,0,0,0,
02221300,MARINELLO SCHOOL OF BEAUTY,CA,925533941,Proprietary,2,2,6269,4,6269,
02222000,AMERICAN FILM INSTITUTE CONSERVATORY,CA,900271625,Private-Nonprofit,0,0,0,0,0,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,WA,986614835,Proprietary,72,73,503194,148,503194,
02223300,NORTHEAST CATHOLIC COLLEGE,NH,032784012,Private-Nonprofit,5,5,31200,10,31200,
02223700,ROBERT FIANCE BEAUTY SCHOOLS,NJ,070934623,Proprietary,16,16,76878,39,76878,
02224600,TRI-STATE COSMETOLOGY INSTITUTE,TX,779354904,Proprietary,4,4,13118,7,13118,
02225300,UNIVERSITY OF CANTERBURY,,8140,Foreign-Public,0,0,0,0,0,
02226000,EAST LOS ANGELES COLLEGE,CA,917546099,Public,0,0,0,0,0,
02228100,STEVEN PAPAGEORGE HAIR ACADEMY,IL,606573312,Proprietary,0,0,0,0,0,
02228500,LIFE CHIROPRACTIC COLLEGE WEST,CA,945452800,Private-Nonprofit,0,0,0,0,0,
02229100,UNIVERSITY OF LEICESTER,,LE1 7RH,Foreign-Public,1,1,25620,2,25620,
02229600,TEL AVIV UNIVERSITY SACKLER SCHOOL OF MEDICINE,,69978,Foreign-Public,0,0,0,0,0,
02230500,OGLE SCHOOL HAIR SKIN NAILS,TX,761323638,Proprietary,120,133,561278,259,561278,
02230600,OGLE SCHOOL HAIR SKIN NAILS,TX,760534650,Proprietary,76,89,411984,176,411984,
02231600,MGH INSTITUTE OF HEALTH PROFESSIONS,MA,021294557,Private-Nonprofit,4,4,185662,8,185662,
02231900,GEMOLOGICAL INSTITUTE OF AMERICA,CA,920084602,Private-Nonprofit,5,5,122261,10,122261,
02232100,UNIVERSITY OF CAMBRIDGE - HUGHES HALL,,CB1   2EW,Foreign-Public,0,0,0,0,0,
02232500,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,070762997,Public,0,0,0,0,0,
02233300,"ST.  GEORGE'S UNIVERSITY, SCHOOL OF MEDICINE",,,Foreign-For-Profit,0,0,0,0,0,
02234000,CAMERON COLLEGE,LA,701195500,Proprietary,0,0,0,0,0,
02234200,KEYSTONE TECHNICAL INSTITUTE,PA,171121012,Proprietary,29,37,190791,92,190791,
02234500,BOISE BIBLE COLLEGE,ID,837141220,Private-Nonprofit,7,10,51328,20,51328,
02234600,ATLANTIC BEAUTY & SPA ACADEMY,NJ,082342621,Proprietary,29,29,167929,57,167929,
02235300,LONDON METROPOLITAN UNIVERSITY,,N78DB,Foreign-Public,2,2,86675,5,86675,
02235600,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,NY,140069621,Public,1,1,7000,2,7000,
02235900,ACADEMY OF HAIR DESIGN # 4,MS,392083503,Proprietary,1,1,5100,2,5100,
02236800,PROFESSIONAL BEAUTY SCHOOL,WA,989022414,Proprietary,0,0,0,0,0,
02237200,PHILLIPS GRADUATE UNIVERSITY,CA,913115541,Private-Nonprofit,0,0,0,0,0,
02237500,ALTIERUS CAREER COLLEGE,NV,890148810,Private-Nonprofit,25,33,172660,66,172660,
02237800,SPECS HOWARD SCHOOL OF MEDIA ARTS,MI,480753953,Proprietary,74,74,484501,143,484501,
02238100,MINNESOTA SCHOOL OF COSMETOLOGY,MN,551252252,Proprietary,12,14,82949,26,82949,
02238500,CENTRAL OKLAHOMA COLLEGE,OK,731346007,Proprietary,2,2,15606,8,15606,
02241700,PJ'S COLLEGE OF COSMETOLOGY,IN,471292204,Proprietary,10,10,59892,20,59892,
02241800,AMERICAN CAREER COLLEGE,CA,900046818,Proprietary,427,473,3802890,972,3802890,
02242400,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,VA,232944201,Public,0,0,0,0,0,
02242500,BASTYR UNIVERSITY,WA,980284966,Private-Nonprofit,20,21,524654,61,524654,
02242700,BERKELEY CITY COLLEGE,CA,947041183,Public,4,4,32400,12,32400,
02242900,UNITED TRIBES TECHNICAL COLLEGE,ND,585047596,Private-Nonprofit,0,0,0,0,0,
02244300,ACADEMY OF HAIR DESIGN #3,MS,392045008,Proprietary,0,0,0,0,0,
02244400,AMERICAN UNIVERSITY OF THE CARIBBEAN,,,Foreign-For-Profit,0,0,0,0,0,
02244900,GOODWIN COLLEGE,CT,061189980,Private-Nonprofit,197,267,1075578,380,1075578,
02245400,KEENE BEAUTY ACADEMY,NH,034311513,Proprietary,3,3,16842,6,16842,
02245500,FORTIS COLLEGE,FL,327894679,Proprietary,35,37,178986,93,177170,
02245600,WARREN COUNTY CAREER CENTER,OH,450361099,Public,10,10,50205,20,50205,
02246000,ROSS UNIVERSITY SCHOOL OF MEDICINE,,,Foreign-For-Profit,0,0,0,0,0,
02246300,ROSS MEDICAL EDUCATION CENTER,OH,452463317,Proprietary,6,6,49659,11,49659,
02247000,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,037842003,Proprietary,2,2,11999,4,11999,
02248200,MILAN INSTITUTE OF COSMETOLOGY,NV,895022177,Proprietary,51,54,206969,102,204062,
02248600,COOPER HEALTH SYSTEM THE - CENTER FOR ALLIED HEALTH EDUCATION,NJ,081031489,Private-Nonprofit,0,0,0,0,0,
02249900,DELTA BEAUTY COLLEGE,MS,387014501,Proprietary,0,0,0,0,0,
02250600,EVEREST COLLEGE,MO,658072446,Private-Nonprofit,2,3,7529,6,7529,
02251200,SCHUYLKILL TECHNOLOGY CENTERS,PA,179312100,Public,0,0,0,0,0,
02251500,TREND SETTERS' ACADEMY OF BEAUTY CULTURE,KY,402583755,Proprietary,0,0,0,0,0,
02251600,ACADEMY OF HAIR DESIGN #6 (THE),MS,394017581,Proprietary,0,0,0,0,0,
02251700,FOSTER'S COSMETOLOGY COLLEGE,MS,386630066,Proprietary,0,0,0,0,0,
02253700,INTELLITEC COLLEGE,CO,809096096,Proprietary,32,33,159632,67,159632,
02253900,BERKS TECHNICAL INSTITUTE,PA,196101168,Proprietary,132,167,696901,396,696901,
02254000,NEW ENGLAND CULINARY INSTITUTE,VT,056023115,Proprietary,45,58,658082,152,658082,
02255400,TONI&GUY HAIRDRESSING ACADEMY,CA,900363901,Proprietary,48,64,350009,124,350009,
02256200,BROKEN ARROW BEAUTY COLLEGE,OK,740124058,Proprietary,6,7,34407,14,34407,
02257400,ARNOLD'S BEAUTY SCHOOL,TN,383582713,Proprietary,0,0,0,0,0,
02257700,HAYS ACADEMY OF HAIR DESIGN,KS,676013685,Proprietary,8,9,112007,20,112007,
02257900,INTERNATIONAL ACADEMY,FL,321193541,Proprietary,2,2,12241,3,12241,
02258400,AVEDA INSTITUTE BATON ROUGE,LA,708162246,Proprietary,25,25,156052,48,156052,
02258600,AVALON SCHOOL OF COSMETOLOGY,CA,945014569,Proprietary,20,23,86045,43,86045,
02260200,DIESEL DRIVING ACADEMY,LA,711095209,Proprietary,7,7,22863,12,22863,
02260600,NATIONAL UNIVERSITY COLLEGE,PR,009602036,Proprietary,1,1,6000,2,6000,
02260800,HUERTAS COLLEGE,PR,007260000,Proprietary,3,3,27000,8,27000,
02261200,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,IL,601189333,Proprietary,9,9,54503,19,54503,
02261300,ALTIERUS CAREER COLLEGE,TX,782133841,Private-Nonprofit,42,45,156796,84,156796,
02262100,HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY,IL,605439175,Proprietary,6,6,41714,11,41714,
02262500,FAUST INSTITUTE OF COSMETOLOGY,IA,505882349,Proprietary,0,0,0,0,0,
02263700,MIAMI VALLEY CAREER TECHNOLOGY CENTER,OH,453158975,Public,12,12,70416,25,70416,
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,087247166,Proprietary,4,4,12642,9,12642,
02265900,WINDHAM COMMUNITY MEMORIAL HOSPITAL PROGRAM OF RADIOLOGIC TECHNOLOGY,CT,062262041,Private-Nonprofit,0,0,0,0,0,
02266200,HELMS CAREER INSTITUTE,GA,312106311,Private-Nonprofit,0,0,0,0,0,
02266400,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MO,652701997,Private-Nonprofit,20,20,76619,33,76619,
02266600,ST GEORGE'S HOSPITAL MEDICAL SCHOOL,,SW17  0RE,Foreign-Public,1,1,45806,3,45806,
02267100,EXPOSITO SCHOOL OF HAIR DESIGN,TX,791093208,Proprietary,2,2,7464,4,7464,
02267500,GLENWOOD BEAUTY ACADEMY,CO,816012577,Proprietary,1,1,4329,2,4329,
02267600,SOFIA UNIVERSITY,CA,943034624,Proprietary,1,1,4110,1,4110,
02269500,WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN,OH,452115222,Proprietary,1,1,13175,2,13175,
02269700,AVEDA INSTITUTE MARYLAND,MD,210143639,Proprietary,4,4,17751,8,17751,
02269900,PENNSYLVANIA COLLEGE OF ART & DESIGN,PA,176033528,Private-Nonprofit,45,46,729746,88,729746,
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,Private-Nonprofit,4,4,32681,7,32681,
02270500,BUCKS COUNTY SCHOOL OF BEAUTY CULTURE,PA,190537368,Proprietary,3,3,24425,6,24425,
02270600,LIFE PACIFIC COLLEGE,CA,917733298,Private-Nonprofit,78,78,827826,152,827826,
02270800,AMERITECH COLLEGE,UT,846042412,Proprietary,36,42,350326,85,350326,
02271300,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,WI,532254960,Private-Nonprofit,0,0,0,0,0,
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HALL,,CB3   9AL,Foreign-Public,0,0,0,0,0,
02271800,UNIVERSITY OF OXFORD - CAMPION HALL,,0X1  1QS,Foreign-Public,0,0,0,0,0,
02271900,UNIVERSITY OF OXFORD - BLACKFRIARS,,OX1   3LY,Foreign-Public,0,0,0,0,0,
02272200,UNIVERSITY OF CAMBRIDGE - MURRAY EDWARDS COLLEGE,,CB3   0DF,Foreign-Public,0,0,0,0,0,
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,Proprietary,0,0,0,0,0,
02272700,COLUMBIANA COUNTY VOCATIONAL SCHOOL DISTRICT,OH,444329585,Public,1,1,1366,2,1366,
02272900,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,109941025,Public,3,3,15335,6,15335,
02273400,RECONSTRUCTIONIST RABBINICAL COLLEGE,PA,190951898,Private-Nonprofit,0,0,0,0,0,
02273600,QUEEN'S UNIVERSITY OF BELFAST (THE),,BT7 1NN,Foreign-Public,4,4,120870,8,120870,
02273900,HERIOT-WATT UNIVERSITY,,EH14 4AS,Foreign-Public,1,1,6000,1,6000,
02274100,LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,IA,501318813,Proprietary,9,10,80541,19,80541,
02274300,CONWAY SCHOOL OF LANDSCAPE DESIGN,MA,010279998,Private-Nonprofit,0,0,0,0,0,
02275000,JENNY LEA ACADEMY OF COSMETOLOGY,TN,376014626,Proprietary,3,3,18792,9,18792,
02275100,CONCORDE CAREER INSTITUTE,FL,330250000,Proprietary,72,78,556526,175,556526,
02275500,PAUL MITCHELL THE SCHOOL KNOXVILLE,TN,379192117,Proprietary,21,22,113349,45,113349,
02275800,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,838433040,Proprietary,1,1,3500,1,3500,
02275900,"MODERN WELDING SCHOOL, INC",NY,123042033,Proprietary,15,17,126382,33,126382,
