OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
02503900,WARREN COUNTY COMMUNITY COLLEGE,NJ,78824343,Public,0,0,0,0,0,,
02504200,WALDEN UNIVERSITY,MN,554012511,Proprietary,9,11,89980,32,89980,,
02504900,BEAUTY ACADEMY,WA,988013062,Proprietary,0,0,0,0,0,,
02505400,ATLANTIC UNIVERSITY COLLEGE,PR,9700000,Private-Nonprofit,7,10,40066,24,39182,,
02508300,SOUTHEAST COMMUNITY COLLEGE,NE,685201299,Public,101,104,768669,286,768669,,
02508900,TALMUDIC COLLEGE OF FLORIDA,FL,331401507,Private-Nonprofit,0,0,0,0,0,,
02510300,BEAUTY TECHNICAL COLLEGE,OK,744651506,Proprietary,0,0,0,0,0,,
02511500,"JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER",NY,100118456,Proprietary,25,25,318057,50,317777,,
02513500,MARJON SCHOOL OF BEAUTY,NY,141507159,Proprietary,1,1,5257,1,5257,,
02515400,CITY COLLEGE,FL,333093073,Private-Nonprofit,44,50,229695,123,226137,,
02516200,WESLEY BIBLICAL SEMINARY,MS,392062412,Private-Nonprofit,0,0,0,0,0,,
02517100,SARASOTA SCHOOL OF MASSAGE THERAPY,FL,342436130,Proprietary,4,4,23450,7,23450,,
02518300,SOUTH LOUISIANA BEAUTY COLLEGE,LA,703635173,Proprietary,2,2,17800,4,17800,,
02518400,NATIONAL HISPANIC UNIVERSITY (THE),CA,951273823,Proprietary,0,0,0,0,0,,
02518500,HAIR DYNAMICS EDUCATION CENTER,CO,805254042,Proprietary,5,6,41480,12,41480,,
02518900,BARRETT & CO SCHOOL OF HAIR DESIGN,KY,403562152,Proprietary,2,2,7528,4,7528,,
02519300,OHIO STATE SCHOOL OF COSMETOLOGY,OH,431102754,Proprietary,0,0,0,0,0,,
02519800,AVANCE' BEAUTY COLLEGE,CA,921542284,Proprietary,1,1,2324,2,2324,,
02520000,INTERNATIONAL SCHOOL OF SKIN AND NAILCARE,GA,303421119,Proprietary,4,4,14259,7,14259,,
02520300,INTERIOR DESIGNERS INSTITUTE,CA,926603228,Proprietary,7,7,88983,31,84327,,
02520400,ADRIANS BEAUTY COLLEGE OF TURLOCK,CA,953805116,Proprietary,10,10,111200,20,92886,,
02520800,MERRELL UNIVERSITY OF BEAUTY ARTS & SCIENCE,MO,651092534,Proprietary,6,6,45950,14,45950,,
02521200,ARLINGTON CAREER INSTITUTE,TX,750502636,Proprietary,0,0,0,0,0,,
02521800,SEGUIN BEAUTY SCHOOL-SEGUIN,TX,781555704,Proprietary,1,1,15600,2,15600,,
02522700,EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,OH,431259236,Public,5,5,15967,11,15967,,
02522800,FOX COLLEGE,IL,606381999,Proprietary,72,82,561324,137,559052,,
02523700,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,NJ,87532703,Public,1,1,6500,2,6500,,
02523900,ELIZABETH GRADY SCHOOL OF ESTHETICS AND MASSAGE THERAPY,MA,21554243,Proprietary,7,8,39013,16,39013,,
02524000,SUNSTATE ACADEMY,FL,337652702,Proprietary,8,9,38137,18,38137,,
02525600,ART INSTITUTE OF NEW YORK CITY (THE),NY,100181509,Proprietary,304,380,4551657,967,4551657,,
02525800,LEES SCHOOL OF COSMETOLOGY,AR,721143800,Proprietary,0,0,0,0,0,,
02525900,ARTISTIC ACADEMY OF HAIR DESIGN,NJ,79501409,Proprietary,16,16,142032,30,142032,,
02527600,LEXINGTON COLLEGE,IL,606073294,Private-Nonprofit,2,2,22000,8,22000,,
02528200,ROBERT FIANCE BEAUTY SCHOOLS,NJ,70604840,Proprietary,3,3,21098,8,21098,,
02528300,TDDS TECHNICAL INSTITUTE,OH,444299626,Proprietary,13,14,52500,26,44557,,
02529500,HAMRICK SCHOOL,OH,442560000,Proprietary,0,0,0,0,0,,
02529800,WILKES BARRE AREA CAREER AND TECHNICAL CENTER PRACTICAL NURSING PRGM,PA,187050699,Public,9,9,41522,13,38922,,
02530600,SAINT CHARLES COMMUNITY COLLEGE,MO,633760975,Public,0,0,0,0,0,,
02530700,SEBRING CAREER SCHOOLS,TX,770831510,Proprietary,5,5,34631,9,34631,,
02531200,WOODWARD BEAUTY COLLEGE,OK,738013336,Proprietary,1,1,8059,2,8059,,
02531800,PAUL MITCHELL THE SCHOOL,UT,846063424,Proprietary,66,66,480540,140,480540,,
02532600,LANDMARK COLLEGE,VT,53460000,Private-Nonprofit,106,115,2922827,207,2913417,,
02533200,FRANK LLOYD WRIGHT SCHOOL OF ARCHITECTURE,AZ,852614430,Private-Nonprofit,0,0,0,0,0,,
02533600,ROSS MEDICAL EDUCATION CENTER,MI,489172108,Proprietary,8,8,63058,16,63058,,
02534000,NATIONAL COLLEGE OF NATURAL MEDICINE,OR,972014878,Private-Nonprofit,0,0,0,0,0,,
02534900,PONCE PARAMEDICAL COLLEGE (POPAC),PR,7162901,Proprietary,0,0,0,0,0,,
02536400,LOUISIANA ACADEMY OF BEAUTY,LA,705353512,Proprietary,1,1,4200,2,4200,,
02537200,PALOMAR INSTITUTE OF COSMETOLOGY,CA,920782644,Proprietary,5,8,31820,16,30776,,
02538300,DELTA COLLEGE OF ARTS & TECHNOLOGY,LA,708061529,Proprietary,6,6,46426,12,46426,,
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,Proprietary,6,6,30150,11,30150,,
02538800,SUFFOLK BEAUTY ACADEMY,VA,234343000,Proprietary,2,2,18500,4,18500,,
02539100,KAPLAN COLLEGE,CA,916063231,Proprietary,100,117,683204,227,660214,,
02539500,IRVINE VALLEY COLLEGE,CA,926184399,Public,0,0,0,0,0,,
02539800,QUEEN CITY COLLEGE,TN,370423545,Proprietary,3,3,15647,5,15647,,
02540000,TENNESSEE ACADEMY OF COSMETOLOGY,TN,381338940,Proprietary,6,7,31213,13,31213,,
02540800,GLOBE INSTITUTE OF TECHNOLOGY,NY,100184503,Proprietary,10,11,59162,22,59162,,
02541000,ALASKA CAREER COLLEGE,AK,995071033,Proprietary,18,19,124525,37,121843,,
02541200,STRATFORD UNIVERSITY,VA,220432403,Proprietary,83,125,682420,327,656904,,
02541900,BJ'S BEAUTY & BARBER COLLEGE,WA,984094318,Proprietary,0,0,0,0,0,,
02542300,NATIONAL HOLISTIC INSTITUTE,CA,946082020,Proprietary,30,30,239352,62,231391,,
02543400,BROWNSON TECHNICAL SCHOOL,CA,928056329,Proprietary,9,9,72704,17,72704,,
02543800,PARIS II EDUCATIONAL CENTER,MO,641182537,Proprietary,0,0,0,0,0,,
02544300,BUTLER BEAUTY ACADEMY,PA,160015925,Proprietary,4,4,30850,8,30850,,
02545000,LAWRENCE COUNTY CAREER AND TECHNICAL CENTER,PA,161015099,Public,0,0,0,0,0,,
02545400,NORTH AMERICAN TRADE SCHOOLS,MD,212440069,Proprietary,31,34,163324,64,156015,,
02545700,GLASGOW SCHOOL OF ART,,G3 6RQ,Foreign-Public,0,0,0,0,0,,
02545900,HYPNOSIS MOTIVATION INSTITUTE,CA,913564154,Private-Nonprofit,1,1,4132,2,4132,,
02546000,TRI-STATE COLLEGE OF ACUPUNCTURE,NY,100115126,Proprietary,0,0,0,0,0,,
02546200,LAUREL BUSINESS INSTITUTE,PA,154010877,Proprietary,23,36,130889,70,128206,,
02546400,MTI BUSINESS COLLEGE,CA,952074349,Proprietary,0,0,0,0,0,,
02547600,FLORIDA NATIONAL UNIVERSITY,FL,330124108,Proprietary,149,165,440433,335,440433,,
02548500,COSMETOLOGY TRAINING CENTER,LA,705033238,Proprietary,0,0,0,0,0,,
02548800,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE,TX,785965036,Proprietary,47,60,183388,131,167972,,
02549000,KAPLAN COLLEGE,CA,920837736,Proprietary,68,82,491574,178,480180,,
02550000,CLARION COUNTY CAREER CENTER PRACTICAL NURSING,PA,162544637,Public,1,1,6000,2,6000,,
02551100,PJ'S COLLEGE OF COSMETOLOGY,KY,421412434,Proprietary,5,5,48472,11,48472,,
02552400,ACADEMY OF HAIR TECHNOLOGY,SC,296152363,Proprietary,0,0,0,0,0,,
02553000,SCHOOL OF ADVERTISING ART,OH,454401612,Proprietary,80,89,1664087,170,1567616,,
02553500,ASSOCIATED TECHNICAL COLLEGE,CA,921013245,Proprietary,3,3,18000,5,15000,,
02553600,DIVERSIFIED VOCATIONAL COLLEGE,CA,900171604,Proprietary,1,1,5500,2,5500,,
02554300,AMERICAN BEAUTY INSTITUTE,OK,745014605,Proprietary,0,0,0,0,0,,
02554500,HAZLETON AREA CAREER CENTER,PA,182021597,Public,0,0,0,0,0,,
02554800,VANGUARD COLLEGE OF COSMETOLOGY A PAUL MITCHELL PARTNER SCHOOL,LA,704588823,Proprietary,29,34,212922,64,212922,,
02555400,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,TX,770300240,Public,3,3,40736,9,40736,,
02556100,ETI SCHOOL OF SKILLED TRADES,IL,605275627,Proprietary,28,29,232541,57,231020,,
02556500,YUKON BEAUTY COLLEGE,OK,730994108,Proprietary,0,0,0,0,0,,
02556600,NILES SCHOOL OF COSMETOLOGY,IL,607142827,Proprietary,0,0,0,0,0,,
02556800,PAUL MITCHELL THE SCHOOL,UT,841177204,Proprietary,6,6,47695,13,47695,,
02557800,ART INSTITUTE OF YORK (THE) - PENNSYLVANIA,PA,174029012,Proprietary,159,210,2738508,556,2678009,,
02558700,PRISM CAREER INSTITUTE,PA,191522923,Proprietary,13,13,151179,26,151179,,
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,Proprietary,97,136,2355980,236,2237309,,
02559300,UNITED EDUCATION INSTITUTE,CA,902552933,Proprietary,198,200,1620546,383,1616390,,
02559400,INTERCOAST COLLEGES,CA,928681656,Proprietary,52,57,522505,108,503968,,
02559500,NICHOLAS JAY SALON & SPA ACADEMY,ID,836865104,Proprietary,0,0,0,0,0,,
02560000,CASAL AVEDA INSTITUTE,OH,445152240,Proprietary,12,13,82676,26,82676,,
02560200,PHILLIPS THEOLOGICAL SEMINARY -,OK,741165612,Private-Nonprofit,0,0,0,0,0,,
02560600,PINNACLE INSTITUTE OF COSMETOLOGY,NC,281158020,Proprietary,3,3,24467,6,24467,,
02560700,PICKAWAY ROSS COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,OH,456019010,Public,0,0,0,0,0,,
02560800,SOUTHEAST SCHOOL OF COSMETOLOGY,KY,409620000,Proprietary,0,0,0,0,0,,
02561600,SOUTHAMPTON SOLENT UNIVERSITY,,SO14 0YN,Foreign-Public,3,3,101886,9,101886,,
02561900,BRILLARE HAIRDRESSING ACADEMY,AZ,852543301,Proprietary,9,9,41517,14,34073,,
02562300,APOLLO CAREER CENTER,OH,458061497,Public,3,3,15611,6,15611,,
02563000,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,446012847,Proprietary,1,1,10000,2,10000,,
02564700,ELAINE STEVEN BEAUTY COLLEGE,MO,631362343,Proprietary,0,0,0,0,0,,
02568100,TEXAS BARBER COLLEGE,TX,770633949,Proprietary,0,0,0,0,0,,
02568500,GRABBER SCHOOL OF HAIR DESIGN,MO,631263933,Proprietary,5,7,36400,14,36400,,
02568600,MAHONING COUNTY CAREER AND TECHNICAL CENTER,OH,444069710,Public,0,0,0,0,0,,
02568800,SUSSEX COUNTY COMMUNITY COLLEGE,NJ,78601149,Public,8,8,45006,13,45006,,
02569300,LE CORDON BLEU COLLEGE OF CULINARY ARTS,TX,787583647,Proprietary,192,251,2005658,486,1895916,,
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,Proprietary,0,0,0,0,0,,
02570300,LOS ANGELES ORT TECHNICAL INSTITUTE,CA,900484904,Private-Nonprofit,2,2,8291,4,8291,,
02572000,VISTA COLLEGE,TX,799252021,Proprietary,132,176,1002946,433,971794,,
02572800,VISTA COLLEGE,TX,750800000,Proprietary,1,1,8934,3,8934,,
02572900,BUSINESS INFORMATICS CENTER,NY,115805431,Proprietary,4,4,25348,10,25348,,
02573100,EVANS HAIRSTYLING COLLEGE OF CEDAR CITY,UT,847202523,Proprietary,0,0,0,0,0,,
02573200,LA BELLE BEAUTY ACADEMY,FL,331352827,Proprietary,0,0,0,0,0,,
02573700,INSTITUTE FOR CLINICAL SOCIAL WORK,IL,606051229,Private-Nonprofit,0,0,0,0,0,,
02573800,L'ACADEMIE DE CUISINE,MD,208771414,Proprietary,8,9,91252,17,91252,,
02574800,PENNSYLVANIA INSTITUTE OF TAXIDERMY,PA,159314106,Proprietary,3,3,79118,6,79118,,
02575400,INTERNATIONAL CULINARY CENTER,NY,100132618,Proprietary,114,114,4867365,218,4488626,,
02576200,MID-CONTINENT UNIVERSITY,KY,420669007,Private-Nonprofit,0,0,0,0,0,,
02576900,CHARTER COLLEGE,WA,986837575,Proprietary,24,29,227399,63,211950,,
02577000,PAUL MITCHELL THE SCHOOL - ESANI,GA,300761507,Proprietary,9,9,61603,18,61603,,
02577900,SANTA BARBARA BUSINESS COLLEGE,CA,933091664,Proprietary,26,30,113147,79,108186,,
02578000,SANTA BARBARA BUSINESS COLLEGE,CA,934546943,Proprietary,23,29,105514,81,103481,,
02578200,NOSSI COLLEGE OF ART,TN,371155138,Proprietary,23,28,291270,51,291270,,
02578400,MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,MD,207236010,Private-Nonprofit,0,0,0,0,0,,
02578800,NORTHWEST NANNIES INSTITUTE,OR,970351215,Proprietary,2,4,6000,7,6000,,
02579600,MURDOCH UNIVERSITY,,6150,Foreign-Public,0,0,0,0,0,,
02579800,NEW ENGLAND SCHOOL OF ACUPUNCTURE,MA,24581005,Private-Nonprofit,0,0,0,0,0,,
02579900,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZATION CENTER,WV,265542936,Private-Nonprofit,0,0,0,0,0,,
02580100,IVERSON INSTITUTE,GA,303413662,Proprietary,4,5,31448,6,18725,,
02580200,ATLANTA SCHOOL OF MASSAGE,GA,303386704,Proprietary,3,3,21713,5,21713,,
02581100,CLAREMORE BEAUTY COLLEGE,OK,740177034,Proprietary,0,0,0,0,0,,
02581200,CC'S COSMETOLOGY COLLEGE,OK,741291818,Proprietary,2,3,16000,5,16000,,
02582200,"GUY'S ACADEMY HAIR, SKIN & NAILS",LA,711052404,Proprietary,1,1,3500,2,3500,,
02582700,CORTIVA INSTITUTE - TUCSON,AZ,857103503,Proprietary,20,21,113931,39,113930,,
02582900,KAPLAN CAREER INSTITUTE,OH,441296810,Proprietary,7,8,38393,18,36545,,
02583000,GWINNETT COLLEGE,GA,300473447,Proprietary,0,0,0,0,0,,
02584200,NEWBRIDGE COLLEGE,CA,927058605,Proprietary,1,1,2574,1,2574,,
02584400,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,RI,28601752,Proprietary,40,42,214882,80,205162,,
02584900,FIRST INSTITUTE,IL,600147489,Proprietary,11,11,100585,26,94235,,
02586000,INFINITY CAREER COLLEGE,MS,390513716,Proprietary,0,0,0,0,0,,
02586400,TRUMBULL CAREER AND TECHNICAL CENTER-ADULT TRAINING CENTER,OH,444831997,Public,0,0,0,0,0,,
02586900,HARRIS SCHOOL OF BUSINESS,NJ,80432604,Proprietary,24,26,167888,54,152181,,
02587500,UNIVERSIDAD METROPOLITANA,PR,9262602,Private-Nonprofit,0,0,0,0,0,,
02587600,ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE),NY,122061723,Proprietary,6,6,30567,11,30567,,
02587700,HAIR PROFESSIONALS CAREER COLLEGE,IL,604651929,Proprietary,0,0,0,0,0,,
02588000,UNIVERSITY OF ULSTER,,BT52 1SA,Foreign-Public,1,1,50230,2,50230,,
02588200,DOUGLAS J AVEDA INSTITUTE,MI,488234351,Proprietary,109,146,1280734,304,1249887,,
02588500,OHIO STATE SCHOOL OF COSMETOLOGY,OH,430814069,Proprietary,4,4,19600,8,19600,,
02588600,SEMINARIO EVANGELICO DE PUERTO RICO,PR,9252207,Private-Nonprofit,0,0,0,0,0,,
02588900,MEDTECH COLLEGE,VA,220423013,Proprietary,32,33,216967,81,203467,,
02590900,WRIGHT CAREER COLLEGE,KS,662101407,Private-Nonprofit,10,11,55434,41,53173,,
02591100,CAREER POINT COLLEGE,TX,782012027,Proprietary,12,13,130079,28,130079,,
02591600,NORTH-WEST COLLEGE,CA,911011744,Proprietary,22,22,101926,42,101926,,
02591900,KAPLAN COLLEGE,TX,799071525,Proprietary,40,45,194163,130,186852,,
02593800,CONCORDIA UNIVERSITY OF EDMONTON,,T5B 4E4,Foreign-Private,0,0,0,0,0,,
02594300,COLLEGEAMERICA DENVER,CO,802223380,Proprietary,3,4,24518,7,24518,,
02595000,FAYETTEVILLE COLLEGE OF COSMETOLOGY ARTS & SCIENCES,TN,373342909,Proprietary,1,1,6650,2,6650,,
02595700,HILLSDALE BEAUTY COLLEGE,MI,492420000,Proprietary,0,0,0,0,0,,
02596400,SPARTAN COLLEGE OF AERONAUTICS & TECHNOLOGY,CA,903012904,Proprietary,42,50,324946,97,321483,,
02597100,HERITAGE INSTITUTE,FL,339127132,Proprietary,10,10,68333,18,65539,,
02597300,SOUTH BAYLO UNIVERSITY,CA,928011701,Private-Nonprofit,0,0,0,0,0,,
02598200,UNIVERSITY OF SOUTHERNMOST FLORIDA,FL,322259828,Proprietary,8,9,48075,17,44600,,
02599400,NEW YORK COLLEGE OF HEALTH PROFESSIONS,NY,117914413,Private-Nonprofit,4,6,19736,7,19736,,
02599700,VATTEROTT COLLEGE,MO,631342900,Proprietary,88,128,874244,343,869565,,
02600100,NEW YORK ACADEMY OF ART (THE),NY,100132911,Private-Nonprofit,0,0,0,0,0,,
02600200,OCEAN CORPORATION (THE),TX,770993479,Proprietary,57,57,972143,111,942765,,
02600900,AVEDA INSTITUTE COVINGTON,LA,704332922,Proprietary,111,111,900289,217,900289,,
02601000,AMERICAN SCHOOL OF BUSINESS,LA,711055646,Proprietary,0,0,0,0,0,,
02601100,OPELOUSAS SCHOOL OF COSMETOLOGY,LA,705706156,Proprietary,0,0,0,0,0,,
02602100,NORTHWEST COLLEGE OF ART & DESIGN,WA,983708625,Proprietary,16,22,256807,44,256807,,
02602300,CENTRAL COAST COLLEGE,CA,939013301,Proprietary,21,21,106795,76,106184,,
02603100,CRAVE BEAUTY ACADEMY,KS,672035428,Proprietary,10,10,66219,19,66219,,
02603700,OREGON COLLEGE OF ORIENTAL MEDICINE,OR,972092859,Private-Nonprofit,0,0,0,0,0,,
02603800,LORAIN COUNTY JVS ADULT CAREER CENTER,OH,440749799,Public,0,0,0,0,0,,
02604700,CENTER FOR ADVANCED LEGAL STUDIES,TX,770421912,Proprietary,0,0,0,0,0,,
02606200,EVEREST COLLEGE,WA,980552990,Private-Nonprofit,47,52,447133,100,447133,,
02606300,PAUL MITCHELL THE SCHOOL WICHITA,KS,672261321,Proprietary,16,18,151850,36,151850,,
02607000,HAIR ARTS ACADEMY,IN,474042419,Proprietary,5,5,50514,8,43054,,
02607100,PAUL MITCHELL THE SCHOOL BOISE,ID,837091662,Proprietary,9,9,37043,18,37043,,
02608000,NEOSHO BEAUTY COLLEGE,MO,648501525,Proprietary,0,0,0,0,0,,
02608900,PINNACLE COLLEGE,CA,918038842,Proprietary,19,28,127817,84,127817,,
02609000,EMPEROR'S COLLEGE OF TRADITIONAL ORIENTAL MEDICINE,CA,904035609,Proprietary,0,0,0,0,0,,
02609200,VATTEROTT COLLEGE,IA,503214704,Proprietary,49,72,426475,172,420594,,
02609400,VALLEY COLLEGE,WV,254045711,Proprietary,1,1,10500,2,10500,,
02609500,CAREER TRAINING ACADEMY,PA,150683504,Proprietary,21,22,150174,44,150112,,
02610500,XENON INTERNATIONAL ACADEMY II,NE,681273522,Proprietary,16,16,110758,30,110758,,
02611000,HERITAGE COLLEGE,CO,802127413,Proprietary,30,30,231238,64,229568,,
02611700,DUBLIN CITY UNIVERSITY,,,Foreign-Public,0,0,0,0,0,,
02611900,KING'S UNIVERSITY COLLEGE (THE),,T6B 2H3,Foreign-Private,0,0,0,0,0,,
02612200,MARINELLO SCHOOL OF BEAUTY,UT,846041585,Proprietary,1,1,1353,1,1353,,
02612700,"SALON PROFESSIONAL ACADEMY - MELBOURNE, THE",FL,329043919,Proprietary,2,2,6800,4,6800,,
02613000,PINNACLE CAREER INSTITUTE,KS,660462703,Proprietary,5,7,19668,16,19203,,
02614200,MILLER - MOTTE TECHNICAL COLLEGE,TN,370406023,Proprietary,59,74,323230,183,321483,,
02614900,SANFORD-BROWN INSTITUTE,NY,106042910,Proprietary,1,1,10094,2,10094,,
02615000,SANFORD-BROWN COLLEGE,TX,752476931,Proprietary,65,67,480587,127,447216,,
02615800,COLLEGE OF COURT REPORTING,IN,463425969,Proprietary,4,4,20250,6,20250,,
02616100,JEAN MADELINE AVEDA INSTITUTE,PA,191471542,Proprietary,42,52,234036,105,234036,,
02616400,SANFORD-BROWN INSTITUTE,FL,322563520,Proprietary,50,53,517365,100,479424,,
02616700,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AZ,852512729,Proprietary,148,188,1361363,354,1290694,,
02617000,CONTINENTAL SCHOOL OF BEAUTY CULTURE,NY,147602618,Proprietary,5,5,46219,10,46219,,
02617500,EVEREST COLLEGE,WA,981339018,Private-Nonprofit,48,52,435452,99,435452,,
02619200,DENHAM SPRINGS BEAUTY COLLEGE,LA,707263829,Proprietary,0,0,0,0,0,,
02620000,SANDUSKY CAREER CENTER,OH,448704786,Public,0,0,0,0,0,,
02621300,ACADEMY OF COSMETOLOGY,MT,597153544,Proprietary,1,1,4000,2,4000,,
02621500,CAREER COLLEGE OF NORTHERN NEVADA,NV,894347905,Proprietary,37,48,204775,155,204775,,
02622000,SOUTHWEST ACUPUNCTURE COLLEGE,NM,875056353,Proprietary,0,0,0,0,0,,
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,Public,0,0,0,0,0,,
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,Proprietary,6,6,35362,12,35362,,
03001200,MCNALLY SMITH COLLEGE OF MUSIC,MN,551012220,Proprietary,79,110,1725601,176,1725601,,
03001800,WELCH COLLEGE,TN,372052498,Private-Nonprofit,24,30,259986,58,251226,,
03002000,HAIRMASTERS INSTITUTE OF COSMETOLOGY,IL,617015547,Proprietary,0,0,0,0,0,,
03002100,KENTUCKY MOUNTAIN BIBLE COLLEGE,KY,413850010,Private-Nonprofit,0,0,0,0,0,,
03002400,GRAHAM WEBB INTERNATIONAL ACADEMY OF HAIR,VA,222092129,Proprietary,15,16,161095,31,161095,,
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,Proprietary,0,0,0,0,0,,
03005100,ARKANSAS BEAUTY SCHOOL- LITTLE ROCK,AR,722095116,Proprietary,0,0,0,0,0,,
03005400,GEORGIA CAREER INSTITUTE,GA,300945912,Proprietary,16,16,105302,30,101857,,
03005700,DETROIT BUSINESS INSTITUTE - DOWNRIVER,MI,481936761,Proprietary,0,0,0,0,0,,
03006300,IBMC COLLEGE,CO,805253044,Proprietary,64,89,343908,215,293943,,
03007000,FRONTIER NURSING UNIVERSITY,KY,417490000,Private-Nonprofit,0,0,0,0,0,,
03007100,HOT SPRINGS BEAUTY COLLEGE,AR,719015432,Proprietary,0,0,0,0,0,,
03007300,OREGON COLLEGE OF ART & CRAFT,OR,972256399,Private-Nonprofit,10,10,145389,20,145389,,
03007600,ARKANSAS BEAUTY SCHOOL/CONWAY,AR,720324354,Proprietary,1,1,5545,2,5545,,
03007900,GALLIPOLIS CAREER COLLEGE,OH,456312600,Proprietary,0,0,0,0,0,,
03008600,FLORIDA COLLEGE OF NATURAL HEALTH,FL,330641342,Proprietary,25,27,159127,49,146187,,
03008800,FRANKLIN ACADEMY,TN,373123939,Private-Nonprofit,0,0,0,0,0,,
03009400,NUVANI INSTITUTE,TX,782122840,Proprietary,0,0,0,0,0,,
03010400,CRESCENT CITY SCHOOL OF GAMING & BARTENDING,LA,701195507,Proprietary,1,1,766,2,766,,
03010600,VIRGINIA COLLEGE,AL,352095154,Proprietary,426,525,3477818,1203,3477818,,
03010700,PAUL MITCHELL THE SCHOOL ROANOKE,VA,240142255,Proprietary,0,0,0,0,0,,
03010800,FORTIS INSTITUTE,PA,165061013,Proprietary,87,108,684159,266,664765,,
03011300,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",CA,920960001,Public,139,147,1550910,274,1550910,,
03011500,FORTIS INSTITUTE,PA,187042936,Proprietary,14,17,73702,33,73702,,
03011600,FORTIS INSTITUTE,PA,185092903,Proprietary,26,31,161486,82,161486,,
03011800,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,782261194,Proprietary,0,0,0,0,0,,
03012100,REMINGTON COLLEGE,CO,809183430,Private-Nonprofit,0,0,0,0,0,,
03012300,ASM BEAUTY WORLD ACADEMY,FL,333143205,Proprietary,0,0,0,0,0,,
03012700,UNIVERSITY OF BUCKINGHAM,,MK18 1EG,Foreign-Private,0,0,0,0,0,,
03014900,PLATT COLLEGE,CO,800143141,Proprietary,10,11,172558,32,172558,,
03015100,ALLIANCE CITY SCHOOLS CAREER CENTRE,OH,446012899,Public,0,0,0,0,0,,
03015300,EHOVE CAREER CENTER,OH,448469500,Public,0,0,0,0,0,,
03016000,UNIVERSITY OF PUERTO RICO CAROLINA REGIONAL COLLEGE,PR,9850000,Public,0,0,0,0,0,,
03017800,TRAVEL INSTITUTE OF THE PACIFIC,HI,968141946,Proprietary,1,1,9390,2,9390,,
03018500,BENE'S INTERNATIONAL SCHOOL OF BEAUTY,FL,346521636,Proprietary,5,5,34402,10,34402,,
03019800,PCI HEALTH TRAINING CENTER,TX,752474720,Proprietary,8,8,44527,16,44527,,
03019900,CAPSTONE COLLEGE,CA,911034201,Proprietary,5,5,15346,10,15346,,
03021500,NUVANI INSTITUTE,TX,788524859,Proprietary,3,3,8782,5,8782,,
03022600,LE CORDON BLEU COLLEGE OF CULINARY ARTS,OR,972052793,Proprietary,133,185,1683025,363,1608972,,
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,Proprietary,2,2,12000,4,12000,,
03023500,CAMELOT COLLEGE,LA,708057539,Proprietary,0,0,0,0,0,,
03023700,MADISON ADULT CAREER CENTER,OH,449052718,Public,0,0,0,0,0,,
03024300,VALLEY BEAUTY SCHOOL,OH,437252332,Proprietary,1,1,9000,2,9000,,
03024700,STILLWATER BEAUTY ACADEMY,OK,740753467,Proprietary,1,1,2075,2,2075,,
03024900,TENNESSEE ACADEMY OF COSMETOLOGY,TN,381253442,Proprietary,0,0,0,0,0,,
03025500,MECH TECH COLLEGE,PR,7256118,Proprietary,34,43,157199,88,149492,,
03025600,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,CA,955250816,Private-Nonprofit,1,1,20018,2,20018,,
03025800,DAWN CAREER INSTITUTE,DE,198051511,Proprietary,9,9,70801,18,70801,,
03026200,HEAD'S WEST KENTUCKY BEAUTY COLLEGE,KY,424310000,Proprietary,0,0,0,0,0,,
03026500,REMINGTON COLLEGE,TX,750419935,Private-Nonprofit,336,406,2368209,797,2335953,,
03027200,BLADES SCHOOL OF HAIR DESIGN,MD,206190226,Proprietary,5,5,50251,10,50251,,
03027300,BLALOCK'S PROFESSIONAL BEAUTY COLLEGE,LA,711085745,Proprietary,0,0,0,0,0,,
03027400,XENON INTERNATIONAL ACADEMY III,CO,800141193,Proprietary,6,7,57083,13,57083,,
03027700,PACIFIC COLLEGE OF ORIENTAL MEDICINE,CA,921084408,Proprietary,3,3,26457,5,26457,,
